Topic,TimeQueried,video_title,video_id,publishedAt,duration,viewcount,likeCount,dislikeCount,favoriteCount,score
Operating System,11:17:48:105,Living in the IT Era  / Computer Fundamentals: Operating Systems,DkaniEA9it4,(2020-08-20T14:57:19Z),PT1H1M14S,12,5,0,0,11.804952845940702
Operating System,11:17:48:325,Banker&#39;s Algorithm Example 3 | Deadlock avoidance | Operating System | Tackle Study | Israr Ahmad,UOOFIZJuVuQ,(2020-08-20T15:33:10Z),PT13M17S,18,10,0,0,17.805550587900473
Operating System,11:17:48:699,structure of operating system | structure for os design,Otilzr0dz1E,(2020-08-19T12:06:39Z),PT14M38S,58,4,0,0,57.80483329754875
Operating System,11:17:48:890,SYSTEM SOFTWARE | OPERATING SYSTEM | UTILITY SOFTWARE | LANGUAGE PROCESSOR | DEVICE DRIVERS,NCHfRmaDbu4,(2020-08-20T10:07:39Z),PT9M43S,60,18,0,0,59.80650697503611
Operating System,11:17:49:341,Lec-1| Introduction to Operating System and its Functions| हर आयु वर्ग के छात्र देख सकते हैं| Rashmi,EBPGzHc3ufQ,(2020-08-20T08:30:25Z),PT19M29S,33,2,0,0,32.80459420076484
Operating System,11:17:49:531,OPERATING SYSTEM SOFTWARE,NmTyGLp23-Q,(2020-08-20T09:56:54Z),PT6M23S,64,14,1,0,63.80602878146829
Operating System,11:17:49:980,CSE -Operating System@31 class 3,l1WbA8qiigo,(2020-08-21T04:45:27Z),PT40M24S,89,7,0,0,88.8051919427246
Operating System,11:17:50:302,YOUR Personal Operating System | Her ASMR Roleplay,1l6McYuQshQ,(2020-07-24T00:16:23Z),PT15M2S,24135,1267,25,0,24134.95582291659
Operating System,11:17:50:502,Operating System | Previous Year Questions &amp; Analysis (CSE) | GATE 2021 | Part 2 | Gradeup,5x0qzVSsRBg,(2020-08-16T17:13:53Z),PT38M51S,869,76,1,0,868.8134407817695
Operating System,11:17:50:744,Operating System,yKrEvAxGRQ4,(2020-08-16T13:32:55Z),PT37M11S,226,0,a,0'},225.80435510398092
Operating System,11:17:50:965,GENERAL INFORMATION  OF COMPUTER  &amp; OPERATING SYSTEM,kDCNesLbFfU,(2020-08-18T03:30:04Z),PT18M12S,240,7,0,0,239.8051919427246
Operating System,11:17:51:261,Operating System | Using Round Robin with Time Quantum 1 Unit - Waiting Time &amp; Turnaround Time | CS,3U7_8MirMSY,(2020-08-16T00:15:32Z),PT21M13S,49,9,0,0,48.80543103950852
Operating System,11:17:51:460,Operating System (Lecture # 16) in Urdu and Hindi,S1LOg97WX-o,(2020-08-20T19:55:14Z),PT1H18M26S,10,0,0,0,9.804355103980932
Operating System,11:17:51:899,11 STD || CH-4 OPERATING SYSTEM || COMPUTER SCIENCE,VND_F90C3BY,(2020-08-17T23:00:12Z),PT9M40S,219,57,0,0,218.81116936232232
Operating System,11:17:52:101,Banker&#39;s Algorithm Example 2 | Deadlock avoidance | Operating System | Tackle Study | Israr Ahmad,hj3se35yjXE,(2020-08-18T14:15:50Z),PT11M16S,31,10,0,0,30.805550587900473
Operating System,11:17:52:540,Topic3: Types of Operating System,YIiu14xHqao,(2020-08-19T06:15:11Z),PT35M44S,44,3,0,0,43.8047137491568
Operating System,11:17:52:860,Introduction to Operating System ( Operating System Lecture Series - IIIT Allahabad ),MPzrvdewflk,(2020-08-20T13:35:24Z),PT59M11S,73,16,0,0,72.8062678782522
Operating System,11:17:53:056,Operating System | Deadlock Part 5 | GATE NET Questions,te_3d9dtciY,(2020-08-20T10:30:27Z),PT17M39S,52,4,0,0,51.80483329754875
Operating System,11:17:53:500,CSE 31 Operating system class 2,F0_FdpokLEg,(2020-08-20T04:30:08Z),PT41M31S,110,3,0,0,109.80471374915679
Operating System,11:17:53:819,Operating System | Round Robin with Arrival Time | Time Quantum 2 | Waiting Time &amp; Turnaround Time,_83uTXovOvM,(2020-08-20T00:19:03Z),PT16M24S,29,10,0,0,28.805550587900473
Operating System,11:17:54:024,Concept of Operating System,VmP_neWg6XM,(2020-08-19T16:23:19Z),PT2M59S,72,18,2,0,71.80650697503611
Operating System,11:17:54:226,DSSSB/KVS TGT COMPUTER SCIENCE | Class 45 | Operating System - Part 2 | Deepak Sir,A_NK0USx3Uw,(2020-08-19T22:15:43Z),PT23M20S,68,12,0,0,67.80578968468438
Operating System,11:17:54:416,Digital assistants( operating system) || model paper -21 || part B subjects,k-Rspt1RtFo,(2020-08-19T03:36:03Z),PT17M33S,413,10,0,0,412.8055505879005
Operating System,11:17:54:783,21 Essential Keyboard shortcuts for Windows Operating System,7BA3KcueQQU,(2020-08-18T20:45:26Z),PT10M54S,59,11,0,0,58.80567013629243
Operating System,11:17:54:983,Difference Between 32 Bit and 64 Bit Operating System | Processor | Software,jIhdyQw22EQ,(2020-08-20T12:18:36Z),PT9M44S,7,0,0,0,6.8043551039809325
Operating System,11:17:55:365,"Class-4, Subject-Computer, Chapter-2(GUI operating system-Desktop ) Part-1, Video-11 by Mrs Radhika",4G8p56VsJRA,(2020-08-17T16:34:00Z),PT5M30S,246,13,1,0'},245.80590923307633
Operating System,11:17:55:632,11 STD || OPERATING SYSTEM || MEMORY MANAGEMENT || PART 2,HP1jnKEf5to,(2020-08-20T08:14:22Z),PT15M49S,75,22,0,0,74.80698516860393
Operating System,11:17:56:060,Operating system process view point video tutorial lecture pdf written notes,C8p4sI92tFU,(2020-08-17T00:30:24Z),PT10M31S,19,3,0,0,18.804713749156793
Operating System,11:17:56:569,Operating System | Non Pre-emptive  Priority Scheduling with Arrival Time | Waiting &amp;Turnaround Time,0sAKsMIVcow,(2020-08-19T00:28:47Z),PT12M25S,24,9,0,0,23.80543103950852
Operating System,11:17:57:019,Operating System,HzEEReJ4HDU,(2020-08-14T19:12:36Z),PT37M1S,216,0,a,0'},215.80435510398092
Operating System,11:17:57:659,WINDOWS OPERATING SYSTEM,v5xyPHrvS6g,(2020-08-20T14:59:55Z),PT5M15S,3,0,1,0,2.8043551039809325
Operating System,11:17:57:849,GUI Operating System- Desktop Management#2,2BpJj8uIxn8,(2020-08-18T10:09:50Z),PT15M45S,111,3,0,0'},110.80471374915679
Operating System,11:17:58:299,3  WHAT IS AN OPERATING SYSTEM,10-jMa3XUtM,(2020-08-19T16:09:20Z),PT8M52S,9,3,0,0,8.804713749156795
Operating System,11:17:58:621,Operating System For Business - Zoho One Applications,Z5f7NF6XBIw,(2020-08-19T12:52:05Z),PT1M7S,274,7,1,0,273.8051919427246
Operating System,11:17:58:941,PS Step by Step  04  operating system shell  By Eng Fatma Taher Arabic,GvUY3keLqeA,(2020-08-19T21:22:12Z),PT4M21S,26,3,0,0,25.804713749156793
Operating System,11:17:59:326,"The History of Microsoft&#39;s Famous Operating System, Windows.",QNzISPXxduQ,(2020-08-18T08:43:12Z),PT4M49S,18,3,0,0,17.804713749156793
Operating System,11:17:59:582,Semaphore Without Busy Waiting &amp; Dead Lock In Semaphore | Operating System | GATE CSE 2021,u9lCyDfAwrA,(2020-08-19T21:57:50Z),PT1H14M20S,60,4,0,0,59.80483329754875
Operating System,11:17:59:986,Operating System not found - Sistema operativo no encontrado  Solución!,0HR4S4gBxzU,(2020-04-27T00:10:56Z),PT2M19S,8029,81,16,0,8028.814038523729
Operating System,11:18:00:228,Exploring pictures in windows 7 operating system,DAkfVSsgBL0,(2020-08-18T04:49:12Z),PT2M59S,38,8,2,0,37.80531149111657
Operating System,11:18:00:645,CCC online class 8 | GUI based operating system | crack ccc exam | Jayam Edu,kRdaDsdwnOY,(2020-08-18T23:19:13Z),PT13M,42,4,0,0,41.80483329754875
Operating System,11:18:00:861,Std -IV. Subject -Computer L.no 3 - Know your Operating System- Windows 7,eH54rU2KwR4,(2020-08-21T05:25:10Z),PT6M28S,1,0,0,0,0.8043551039809322
Operating System,11:18:01:053,Std 5 : Computer :  lesson - 2 The operating system windows 7 ( 21 08 2020),hNCNgUVLpH4,(2020-08-21T03:30:12Z),PT8M32S,13,7,0,0'},12.805191942724612
Operating System,11:18:01:238,Using calculator in windows 7 operating system,4VczdQNszvE,(2020-08-18T05:08:47Z),PT3M22S,27,6,1,0,26.805072394332658
Operating System,11:18:01:849,ERRO MISSING OPERATING SYSTEM AO LIGAR COMPUTADOR I NOTEBOOK (RESOLVIDO),1-A18VQycrE,(2019-12-19T10:00:11Z),PT2M42S,33090,1274,125,0,33089.95665975533
Operating System,11:18:02:140,5. NTA NET PYQs || Operating Systems || Live Session,1OQopkprl9M,(2020-08-21T01:26:44Z),PT56M20S,79,11,0,0,78.80567013629243
Operating System,11:18:02:462,5  Services or Functions of Operating System,eCcxkI_TDp0,(2020-08-17T03:45:00Z),PT15M7S,47,4,0,0,46.80483329754875
Operating System,11:18:02:674,Class 9th subject computer topic operating system handling,2SXEqRQfAn8,(2020-08-20T09:17:13Z),PT6M51S,9,1,0,0,8.804474652372887
Operating System,11:18:02:863,Std 6 :  Computer Ch - 2 Operating System (21 08 2020 ),z0R6Ip3P7vI,(2020-08-21T03:30:27Z),PT8M35S,12,4,0,0'},11.804833297548749
Operating System,11:18:03:102,Digital assistants( operating system) || model paper -20 || part B subjects,aZNk0B2L80g,(2020-08-16T13:02:07Z),PT19M38S,541,17,1,0,540.8063874266442
Operating System,11:18:03:306,Introduction to Operating System and its Functions | Operating System,01jL_mdhAa8,(2020-08-18T09:58:48Z),PT11M16S,14,6,1,0,13.805072394332658
Operating System,11:18:03:740,CLASS IX OPERATING SYSTEM PART IV,JU-EYs-rPto,(2020-08-20T09:25:58Z),PT5M25S,39,9,0,0,38.80543103950852
Operating System,11:18:04:167,Digital assistants( operating system) || model paper -19 || part B subjects,9yTXzCMq_hA,(2020-08-14T10:13:36Z),PT18M50S,472,16,0,0,471.8062678782522
Operating System,11:18:04:386,"Cyber Security Roles, Processes &amp; Operating System Security - Week 2,3,4 Solved || Coursera IBM 2020",Wzy7gj2GRlM,(2020-08-20T11:45:00Z),PT8M25S,21,1,0,0,20.804474652372885
Operating System,11:18:04:701,HOW TO DOWNLOAD TEKKEN 3 IN WINDOWS OPERATING SYSTEM,VI8VtNeRgkg,(2020-08-19T06:35:04Z),PT6M14S,54,8,0,0,53.80531149111657
Operating System,11:18:05:046,Christ Class Room | Computer : GUI Operating System An Introduction Part 1,btCDBDCJiBA,(2020-08-18T04:43:41Z),PT4M21S,38,1,0,0,37.80447465237289
Operating System,11:18:05:349,ICSE CLASS - III - GUI OPERATING SYSTEM - AN INTRODUCTION -  Part  - 4,wnYjoPdFqas,(2020-08-20T10:07:40Z),PT8M10S,39,2,0,0'},38.80459420076484
Operating System,11:18:05:540,Operating System - Basics (Storage Structure),qC-DbgSrZVs,(2020-08-18T11:27:42Z),PT10M16S,116,18,0,0,115.80650697503611
Operating System,11:18:05:981,Major achievements of operating systems,VEJ4EvK_WcA,(2020-08-19T11:07:56Z),PT19M26S,11,2,0,0,10.804594200764841
Operating System,11:18:06:301,OPERATING SYSTEM pptx,geIfG6mgkjs,(2020-08-19T19:47:52Z),PT11M52S,13,2,0,0,12.804594200764841
Operating System,11:18:06:621,ICSE CLASS - IV - GUI OPERATING SYSTEM Part  - 4,oNiduLaC_EM,(2020-08-20T10:13:19Z),PT10M34S,23,1,0,0'},22.804474652372885
Operating System,11:18:06:812,HOW TO INSTALL TEKKEN 3 IN WINDOWS OPERATING SYSTEM,9IlAeQYDBCs,(2020-08-21T05:20:39Z),PT5M56S,10,3,1,0,9.804713749156795
Operating System,11:18:07:260,Disha,agS8S63l8Yw,(2017-09-15T14:00:01Z),PT1H43M24S,0,0,60,0,-0.19564489601906773
DBMS,11:22:11:100,Introduction to DBMS | Database Management System,T7AxM7Vqvaw,(2019-11-19T12:32:02Z),PT22M21S,245297,4716,134,0,245297.36814532045
DBMS,11:22:11:301,Top 50 DBMS Interview Questions and Answers | DBMS Interview Preparation | Edureka,BHmoFa-YSzw,(2019-10-01T14:54:08Z),PT49M47S,44532,931,28,0,44531.91565465689
DBMS,11:22:11:496,INTRODUCTION TO DBMS  || DBMS,4yyG8wFee_0,(2019-08-15T09:38:28Z),PT20M5S,46047,620,18,0,46046.87847510699
DBMS,11:22:11:704,"SBI SO IT, RRB SO IT 2019 | DBMS (Part 1)",BDd6eOwdh5Q,(2019-09-23T13:11:46Z),PT31M39S,6298,240,9,0,6297.83304671805
DBMS,11:22:11:910,Super Key | Candidate Key | Primary Key | Types of keys in DBMS,MjwaP18s0Xs,(2019-11-21T13:24:30Z),PT35M55S,51222,1097,28,0,51221.93549968996
DBMS,11:22:12:123,TOPIC-2 DATA MODELS &amp; ARCHITECTURE || DBMS ||  DIGITAL ASSISTANT || GRAMASACHIVALAYAM JOBS,4u-_OGBntt4,(2019-08-15T12:35:55Z),PT20M23S,36820,408,19,0,36819.8531308479
DBMS,11:22:12:323,SQL Tutorial - Full Database Course for Beginners,HXV3zeQKqGY,(2018-07-02T17:13:32Z),PT4H20M39S,4502288,79606,1057,0,4502297.3211243935
DBMS,11:22:12:510,What Is Database Management System ? | What Is DBMS ?,lDpB9zF8LBw,(2019-10-03T15:52:41Z),PT5M17S,4041,65,8,0,4040.812125749458
DBMS,11:22:12:794,INTRODUCTION TO DATABASE - DATABASE MANAGEMENT SYSTEM,ZaaSa1TtqXY,(2019-10-24T17:58:44Z),PT9M16S,14553,340,12,0,14552.845001557245
DBMS,11:22:13:032,What is database and why we need it? | why DBMS is important?,ildHGYikLZs,(2018-12-04T09:10:25Z),PT8M45S,3791,51,6,0,3790.8104520719708
DBMS,11:22:13:236,"What is DBMS, data, database, characteristics, advantages, disadvantages | Prof. Jayesh Umre",QeQrfpJOn7M,(2019-11-24T15:41:02Z),PT36M1S,5571,109,9,0,5570.817385878704
DBMS,11:22:13:454,Full Database Course In Hindi for Free | Learn Database Management System In Hindi,QBHpgHI7jZc,(2018-11-12T11:06:38Z),PT1H3M50S,45699,1205,43,0,45698.94841091629
DBMS,11:22:13:674,What is DBMS ? &amp; What is Database ? in Hindi (Simple Explain),PBLg4JWm-hg,(2017-03-11T12:21:10Z),PT6M29S,303350,6506,530,0,303350.582136942
DBMS,11:22:13:926,"constraints in dbms | key, domain &amp; referential integrity |",qOlhsLIc0lA,(2018-02-18T18:35:42Z),PT13M47S,178305,1935,169,0,178305.0356812424
DBMS,11:22:14:346,Part 3.4 Armstrong&#39;s Axioms in DBMS in HINDI | Armstrong rules database | Closure of Attributes,vs65S6Nku5g,(2018-04-27T15:00:16Z),PT20M59S,210218,2356,37,0,210218.08601111543
DBMS,11:22:14:556,Part 4.7 3nf in dbms in hindi third normal form in dbms in hindi transitive dependency 3nf,aOZ5z7z9y-g,(2018-05-13T09:00:00Z),PT12M25S,187714,2121,26,0,187714.0579172433
DBMS,11:22:15:194,DBMS - Database Administrator,oNXAm1hS8C8,(2018-01-24T11:01:49Z),PT4M28S,35956,269,16,0,35955.83651362142
DBMS,11:22:15:517,DBMS - Storage Structure,WeiyF5NjUzc,(2018-01-25T13:07:24Z),PT4M21S,11304,39,3,0,11303.809017491267
DBMS,11:22:15:813,DBMS architecture | 1 tier 2 tier 3 tier |,CZfmqC9dMJA,(2018-02-10T13:01:21Z),PT20M30S,256309,2453,198,0,256309.09760730944
DBMS,11:22:16:353,two phase locking example | DBMS,IMseWc4S0ww,(2017-12-18T16:18:02Z),PT16M44S,70369,608,53,0,70368.87704052629
DBMS,11:22:16:977,Lec-74: Irrecoverable Vs Recoverable Schedules in Transactions | DBMS,g2gZKA8E1yA,(2018-11-17T16:21:41Z),PT6M9S,48837,750,8,0,48836.89401639795
DBMS,11:22:17:280,"Concept of Keys in DBMS - Super, Primary, Candidate, Foreign Key, etc",p3yJZH8_bsc,(2019-11-02T04:03:37Z),PT9M16S,46525,1116,29,0,46524.9377711094
DBMS,11:22:17:481,DBMS INTERVIEW QUESTIONS AND ANSWERS,eyKCtHShxE8,(2016-04-27T01:43:46Z),PT25M16S,55008,451,40,0,55007.858271428755
DBMS,11:22:17:669,Data Independence - lecture16/DBMS,kpA96QEci1c,(2019-08-13T09:44:43Z),PT6M53S,6083,95,2,0,6082.815712201216
DBMS,11:22:18:147,PART 5.3 Indexing in dbms in hindi basics of indexing in dbms primary secondary clustered,SxHX1T53n_A,(2017-05-03T03:35:27Z),PT20M31S,287624,3290,130,0,287624.1976693135
DBMS,11:22:18:374,DBMS - Weak Entity Set with Total Participation,vzuzUvbj_bU,(2018-01-24T12:37:46Z),PT6M56S,34812,317,18,0,34811.84225194423
DBMS,11:22:18:794,Disadvantages of DBMS - lecture5/DBMS,lUZ6UUNPEpM,(2019-07-19T10:40:27Z),PT3M26S,3314,32,1,0,3313.8081806525233
DBMS,11:22:19:131,ACID Properties in DBMS | acid properties in dbms in hindi | DBMS GATE | DBMS lectures in Hindi #106,Z57b-1HLSU8,(2017-11-22T04:00:58Z),PT5M2S,44238,776,34,0,44237.897124656134
DBMS,11:22:19:623,Acid Properties in DBMS | Database Management System | Intellipaat,nKJYGXF94T0,(2019-09-19T09:24:28Z),PT31M45S,2708,76,6,0,2707.8134407817693
DBMS,11:22:20:253,"DBMS - Keys Unique, Surrogate, Composite",81XvwJRrqxM,(2018-01-24T12:37:03Z),PT7M2S,18299,147,3,0,18298.8219287176
DBMS,11:22:20:984,Part 6.17 Recoverable Schedule in DBMS in HINDI | how to find recoverable schedule in dbms,fCuEd3N9Nrs,(2018-04-01T12:19:37Z),PT14M58S,131729,1646,23,0,131729.00113175713
DBMS,11:22:21:847,How to normalize a relation table in DBMS | with example,GJYl331ER6M,(2020-05-01T05:00:08Z),PT16M21S,5292,149,7,0,5291.822167814382
DBMS,11:22:22:045,Introduction to DBMS,1057YmExS-I,(2015-01-11T09:19:45Z),PT10M33S,1255091,7778,419,0,1255091.7342024967
DBMS,11:22:22:726,TOP 20 DBMS Interview Questions and Answers 2019 | WisdomJobs,oQf6d3x3jok,(2019-05-27T12:05:36Z),PT5M14S,3611,55,3,0,3610.8109302655384
DBMS,11:22:23:457,Aggregation in EER diagram - lecture31/DBMS,BTJ_M2NLB64,(2019-08-29T01:20:40Z),PT5M52S,4154,63,4,0,4153.811886652674
DBMS,11:22:24:276,Database &amp; DBMS | Database Management System,okKDRytEqLk,(2014-07-14T05:04:45Z),PT9M59S,54041,169,13,0,54040.824558782224
DBMS,11:22:24:461,DBMS Characteristics|Characteristics of DBMS|Characteristics of Database Management System|DBMS,5wqBWC-f2ag,(2020-04-06T20:25:34Z),PT6M22S,402,7,0,0,401.8051919427246
DBMS,11:22:24:662,DBMS - Entity and Entity set,UlT5hs0mOHE,(2018-01-24T12:35:16Z),PT4M28S,26981,226,3,0,26980.831373040564
DBMS,11:22:25:184,ዳታበዝ ማስተዳደር ክፍል 1 Database management system(DBMS) in Amharic,BFA4dAOA-LE,(2019-11-29T16:28:07Z),PT59M5S,6918,115,1,0,6917.818103169056
DBMS,11:22:25:384,Lecture 9 Codd&#39;s 12 Rules in DBMS Hindi,RtYyY5RreBs,(2016-02-10T09:54:53Z),PT24M15S,132510,1953,72,0,132510.03783311346
DBMS,11:22:25:560,BCNF in DBMS | Boyce Codd Normal Form | Normalization in dbms,nSnaGLtwgMc,(2019-12-17T12:49:47Z),PT23M53S,19520,310,19,0,19519.841415105486
DBMS,11:22:25:776,Part 6.7 Unrepeatable Read Problem in DBMS in HINDI | concurrency problems in database management,l0177OcTTdk,(2018-03-28T05:18:22Z),PT6M34S,86124,1373,12,0,86123.96849504614
DBMS,11:22:25:995,"DBMS | building blocks ,applications,advantage,disadvantage|",1Thk90gJF6U,(2018-02-08T17:57:13Z),PT14M22S,138276,1051,34,0,138275.93000046394
DBMS,11:22:26:214,Armstrong&#39;s axioms in DBMS | Inference rules of Functional Dependency,eIH7zRVelnw,(2019-11-26T14:10:59Z),PT25M5S,26422,523,9,0,26421.866878912973
DBMS,11:22:26:435,Basic concept of normalization | Need of Normalization in DBMS,p-j9emhNVTg,(2019-12-11T13:43:53Z),PT23M32S,33174,653,18,0,33173.882420203925
DBMS,11:22:26:655,B tree in database | Example | DBMS | Bhanu Priya,KnXohGgIpQU,(2020-03-14T14:38:33Z),PT7M30S,6569,54,12,0,6568.8108107171465
DBMS,11:22:26:875,Lec-39: Equi Join operation with Example | Database Management System,lUiPjkOQG9w,(2018-08-28T08:26:37Z),PT14M15S,143395,3526,53,0,143395.225882734
DBMS,11:22:27:085,types of attributes in dbms | types of attributes in dbms with example | attribute types in dbms,vnAQot_Oe10,(2019-12-05T12:11:40Z),PT8M18S,389,11,1,0,388.8056701362924
DBMS,11:22:27:311,DBMS in Telugu-introduction to database - Telugu-Lesson-1,R2PZmg5MGwM,(2018-04-14T05:39:29Z),PT6M36S,41396,537,33,0,41395.86855259046
DBMS,11:22:27:516,introduction to dbms in hindi,CTtiu_9DlaA,(2019-01-25T10:58:13Z),PT20M24S,29265,750,48,0,29264.894016397946
DBMS,11:22:27:702,Dependency Preserving Decomposition in DBMS | Practice questions,8hZ01BtP0wM,(2020-01-09T12:49:19Z),PT18M39S,7548,148,2,0,7547.82204826599
DBMS,11:22:27:899,What is Database | Describe Advantages and Disadvantages of using DBMS,M9dDsaaAWXI,(2020-01-08T03:44:01Z),PT6M17S,2785,63,2,0,2784.811886652674
DBMS,11:22:28:101,PART 5.5 Primary Indexing | DBMS HINDI |,L-THExvsv0s,(2017-05-03T15:08:34Z),PT8M39S,148515,1276,34,0,148514.9568988521
DBMS,11:22:28:307,Lec-2: Introduction to Relational Database Management System (RDBMS) With Real life examples,3EJlovevfcA,(2018-07-10T05:07:59Z),PT12M,329502,6659,187,0,329502.600427846
DBMS,11:22:28:498,Practice problem on Lossless Join Decomposition in DBMS | check whether decomposition is lossless,1K_X45YoZ1k,(2020-01-15T11:17:30Z),PT9M30S,8431,140,4,0,8430.821091878854
DBMS,11:22:28:701,"Introduction to Entity, Attribute, Types of Attributes in DBMS",ZWl0Xow304I,(2016-07-12T07:47:27Z),PT12M59S,104111,726,40,0,104110.89114723654
